The Psychological Value of Human Lives and Economic Goods	R1427127
Perceived financial affluence predicts decisions to exert effort in reward pursuit	R1427145
NOW ACCEPTED IN PERSPECTIVES ON PSYCHOLOGICAL SCIENCE Incomparability and Incommensurability in Choice: No Common Currency of Value?	R1427163
Discretionary Prosecutorial Decision Making: Gender, Sexual Orientation, and Bias in Intimate Partner Violence	R1427173
How the evaluability bias shapes transformative decisions	R1427183
Emotional states and self-confidence independently fluctuate at different time scales	R1427192
Communication and action predictability: two complementary strategies for successful cooperation	R1427205
Unselfish traits and social decision-making patterns characterize six populations of realworld extraordinary altruists	R1427217
Greater decision uncertainty characterizes a transdiagnostic patient sample during approach-avoidance conflict: a computational modeling approach	R1427231
Should I Judge Safety or Danger? Perceived Risk Depends on the Question Frame	R1427241
Comparison of Markov versus quantum dynamical models of human decision making	R1427257
Uncovering the influence of time perception on decision-making about time	R1427275
Hierarchical Face Representations 1 Modular Serial-Parallel Network for Hierarchical Facial Representations	R1427291
Running head: Decision-making time as a function of previous outcome Post-error speeding or post-win slowing? An empirical note on the interpretation of decision-making time as a function of previous outcome	R1427303
The dark side of morality: Neural mechanisms underpinning moral convictions and support for violence	R1427314
Human optional stopping in a heteroscedastic world	R1427328
The virtual crime scene: Virtual reality context reinstatement as a means to increase the quality of eyewitness statements	R1427343
Are Bidding Behaviors of Jeopardy! Gameshow Contestants Influenced by Sex?	R1427352
QUANTIFICATION OF BEHAVIORAL ADAPTATION	R1427364
Revisiting status quo bias: Replication of Samuelson and Zeckhauser (1988)	R1427372
Constructing Confidence: The Role of Affect and Cognition in Decisions Under Radical Uncertainty	R1427384
Cross-modality evidence for reduced choice history biases in psychosis prone individuals	R1427394
Dynamic competition between sensory and decisional biases in perceptual decision making	R1427407
Peril, Prudence and Planning as Risk, Avoidance and Worry	R1427420
Distance modulates urgency to act and action awareness	R1427433
ANCHORING META-ANALYSIS AND META-STUDY 1 50 Years of Anchoring: A Meta-Analysis and Meta-Study of Anchoring Effects	R1427452
SHOULD I SAMPLE OR SHOULD I GO	R1427468
Moral Signaling Through Donations of Money and Time	R1427485
Running head: EFFECTS OF ADVISOR ACCURACY Effects of Advisor Accuracy on the Utilization of Algorithmic and Human Advice	R1427497
Characterizing human habits in the lab	R1427512
The neuroeconomics of social influence and contagion	R1427533
fMRI Evidence Reveals Emotional Biases in Bilingual Decision Making	R1427549
Biased evaluations emerge from inferring hidden causes	R1427562
The impact of ethical feedback on emotions and moral decisions: a labor market experiment *	R1427574
Dynamical Driving Interactions between Human and Mentalizing-designed Autonomous Vehicle	R1427589
Complexity Aversion in Risky Choices and Valuations: Moderators and Possible Causes	R1427604
Behavioral bias for exploration is associated with enhanced signaling in the lateral and medial frontopolar cortex	R1427618
Spontaneous Content of Impressions of Naturalistic Face Photographs	R1427634
How Disconfirmatory Evidence Shapes Confidence: Downstream Consequences of Decision-Making	R1427659
Experience Predicts Diversifying Merger and Acquisition Decisions	R1427668
Running head: BENEFITTING FROM MISFORTUNE 1 Explaining Reluctance to Benefit from Others' Misfortune	R1427678
Running Head: PRACTICAL SIGNIFICANCE OF THE "1-IN-X" EFFECT	R1427687
The meaning of EEG indicators of loss of consciousness during anaesthesia and coma	R1427701
Value-added scores show limited stability over time in primary school	R1427716
Digital Identity: The Effect of Trust and Reputation Information on User Judgement in the Sharing Economy	R1427729
Running head: NEURAL SYSTEMS OF COOPERATION	R1427741
Running head: PRO-BLACK BIAS IN SOCIAL JUDGMENT An unintentional, robust, and replicable pro-Black bias in social judgment	R1427754
Reward Sensitivity and Noise Contribute to Negative Affective Bias: a Learning Signal Detection Theory Approach in Decision-Making	R1427768
Do infants and preschoolers quantify probabilities based on proportions?	R1427782
Seeing and sanctioning structural unfairness	R1427794
A General Architecture for Modeling the Dynamics of Goal-Directed Motivation and Decision-Making	R1427814
PARTISANSHIP SOCIAL INFORMATION SEARCH AND USE	R1427831
Running Head: CORRELATES OF REINFORCEMENT LEARNING	R1427841
The explore-exploit trade-off in sports and exercise: a primer on empirical and computational approaches	R1427852
Pandemic leadership: Sex differences and their evolutionarydevelopmental origins	R1427866
Deep exploration as a unifying account of explore-exploit behavior	R1427879
Informational Openness Enhances Decentralized Decision-Making: A Cognitive Agent-Based Study	R1427892
RETURN TO WORK DURING COVID-19 1 I Don't Want to Go Back: Examining the Return to Physical Workspaces During COVID-19	R1427906
CULTURAL CONSENSUS THEORY FOR TWO-DIMENSIONAL LOCATION JUDGMENTS 1 Cultural Consensus Theory for Two-Dimensional Location Judgments	R1427923
Social decision-making in the brain: Input-state-output modelling reveals patterns of effective connectivity underlying reciprocal choices	R1427935
Correspondence bias 1 Running head: CORRESPONDENCE BIAS On the Robustness and Generality of the Correspondence Bias	R1427948
A comparison of distributed machine learning methods for the support of "Many Labs" collaborations in computational modelling of decision making	R1427954
Consensual and Idiosyncratic Trustworthiness Perceptions Independently Influence Social Decision-Making	R1427965
Integrating incomplete information with imperfect advice	R1427976
Personal wisdom development involves suffering: Experimental Validation	R1427985
INTEROCEPTION AND MORAL INTUITION Interoceptive ability predicts moral intuition aligned with group consensus INTEROCEPTION AND MORAL INTUITION	R1427995
Reinforcement learning and meta-decision making	R1428010
Physical Anthropomorphism (but not Gender Presentation) Influences Trust in Household Robots	R1428034
EFFORT-RELATED DECISION-MAKING DURING CHILDHOOD	R1428051
THE PERCEPTION OF FOOD PRODUCTS	R1428067
Decisions on a platter: Food biases and emotional arousal alter reward learning in typical and disordered eaters	R1428084
Multi-tiered systems of educator professional development: A systematic literature review of responsive, tiered professional development models	R1428103
Why am I always late? Modeling the cognitive mechanisms underlying anticipatory timing under uncertainty	R1428121
ALCOHOL INTOXICATION, CRIME ROLE, AND JUROR CHARACTERISTICS	R1428135
The computational optimality of implementation intentions for goal pursuit	R1428154
Authors' note	R1428174
VISUAL ATTENTION AND SIGN LANGUAGE	R1428193
Movement tracking of psychological processes: A tutorial using mousetrap	R1428209
Running head: SOCIAL CUES REDUCE MISINFORMATION SHARING 1 Social reference cues can reduce misinformation sharing behaviour on social media	R1428225
Compositional generalization in multi-armed bandits	R1428238
Stability of the Representativeness Heuristic: Further Evidence from Choices Between Lottery Tickets	R1428247
CASES: A RANDOM WALK THROUGH EPISODIC MEMORY-SPACE	R1428258
Multifaceted consequences of visual distraction during natural behaviour	R1428273
BIAS AND NOISE IN DISCRIMINATION Manuscript in press, Journal of Personality and Social Psychology Reducing Discrimination: A Bias Versus Noise Perspective	R1428293
Looking at choice blindness: Evidence from gaze patterns and pupil dilation	R1428309
THE EFFECT OF RPES DEPENDS ON VALENCE AND CONTEXT	R1428324
Trade-Offs in Other-Oriented Risk Taking Running head: TRADE-OFFS IN OTHER-ORIENTED RISK TAKING Parents versus Peers: Assessing the Impact of Social Agents on Decision Making in Young Adults	R1428335
Cognitive skills and decision-making are related to distinct facets of trait mindfulness	R1428355
MOTIVATIONAL PROFILES AND EXERCISE 1 Transitions in Motivational Profiles among Mid-life Adults in the Context of an RCT Designed to Increase Exercise Self-Regulation	R1428369
Theoretical Framework and Application Prospects of the Emotion Virus Model	R1428379
Subjective Affective Experience under threat is shaped by environmental affordances	R1428391
Prior information use and response caution in perceptual decision-making: No evidence for a relationship with autistic-like traits	R1428405
Supply & Demand Approach to Information Processing 2	R1428418
STRESS, RISK AND AMBIGUITY PREFERENCES	R1428431
The Usability and Effectiveness of the Finnish Investigative Instrument of Child Sexual Abuse in Mock Evaluations	R1428438
The role of stress-reactivity, stress-recovery and risky decision-making in psychosocial stress-induced alcohol consumption in social drinkers	R1428450
The role of conflict monitoring in overcoming value biases in human decision-making	R1428466
Leveling up fun: Learning progress, expectations, and success influence enjoyment in video games	R1428481
Risk-taking in adversarial games: What can 1 billion online chess games tell us?	R1428498
Applying reinforcement learning to the psychopathology of obsessivecompulsive and gambling disorders: practices and pitfalls in computational model fitting	R1428512
Title: Resolving the dilemma of dirty money: a computational account	R1428528
Oxytocin has 'Tend-and-Defend' Functionality in Group Conflict Across Social Vertebrates	R1428542
DUAL-SYSTEMS THINKING IN SECURE SOFTWARE DEVELOPMENT	R1428551
Impulsivity and self-control as timeless concepts: A conceptual analysis of intertemporal choice	R1428557
Nudging towards tax compliance: A fieldworkinformed randomised controlled trial	R1428568
Relative expected value of drugs versus competing rewards underpins vulnerability to and recovery from addiction	R1428587
Rationalizations Primarily Serve Reputation Management, Not Decision Making	R1428600
Are there jumps in evidence accumulation, and what, if anything, do they reflect psychologically? An analysis of Lévy-Flights models of decision-making	R1428608
Evaluating Reliability in Nested Group Settings	R1428615
Developmental emergence of complex prosocial motives and their influence on risky decision making	R1428626
Forced Choices Reveal a Trade-Off between Cognitive Effort and Physical Pain	R1428638
P R E P R I N T	R1428653
Within-Domain and Cross-Domain Effects of Choice-Induced Bias	R1428672
Choose your own risks: measuring risk-taking through an interactive novel	R1428688
Day-to-day fluctuations in motivation drive effortbased decision making	R1428702
Sequential Collaboration: The Accuracy of Dependent, Incremental Judgments	R1428716
The Impact of Experienced and Expressed Emotion on Legal Factfinding	R1428732
Ordered to attract: The Dynamics of Attraction Effect in Simultaneous and Sequential Value-based Choice Tasks	R1428744
Intertemporal choice reflects value comparison rather than self-control: insights from confidence judgments	R1428753
AI Language Model Rivals Expert Ethicist in Perceived Moral Expertise	R1428769
INTOLERANCE OF UNCERTAINTY, INDECISIVENESS, AND SAFETY BEHAVIOR IN EVERYDAY LIFE	R1428784
THE INFLUENCE OF DYNAMIC NORMS ON INTENTIONS TO TRAVEL MORE SUSTAINABLY	R1428797
Measuring metacognition: A comprehensive assessment of current methods	R1428811
The psychology of partner choice	R1428832
Dying to Divulge: The determinants of, and relationship between, desired and actual disclosure	R1428851
Strategies for integrating disparate social information	R1428859
Value-Based Decision-Making in Adolescence 1 RUNNING HEAD: Value-Based Decision-Making in Adolescence Self and Identity Development in Adolescence: Neural Evidence and Implications for a Value-Based Choice Perspective on Motivated Behavior	R1428871
How social contexts affect cognition: mentalizing interferes with sense of agency during voluntary action	R1428882
Temporal Stability of Bayesian Belief Updating in Perceptual Decision Making 1	R1428894
Navigating Motivation: A Semantic and Subjective Atlas of 7 Motives	R1428912
Superior social cognitive abilities in childhood are associated with better reward-seeking strategies in adolescence Evidence for a Social-Motivational Flexibility Model	R1428925
Hierarchies of Motivation Predict Individuals' Attitudes and Values: A Neuropsychological Operationalization of the Five Factor Model	R1428933
Harnessing the Wisdom of the Confident Crowd in Medical Image Decision-making	R1428947
ACTION SEQUENCE PLANNING AFTER ACUTE STRESS 1	R1428963
The value of confidence: Confidence prediction errors drive valuebased learning in the absence of external feedback	R1428976
Time scales and moments of listening effort revealed in pupillometry	R1428987
Is our perception of the spread of COVID-19 inherently inaccurate?	R1428999
Computational Perspectives on Cognition in Anorexia Nervosa: A Systematic Review	R1429017
From pre-processing to advanced dynamic modeling of pupil data	R1429028
The role of the opioid system in decision making and cognitive control: A review	R1429043
Can Teaching Calculation and Estimation Strategies Improve Financial Decision-Making? The Role of Emotions and Deliberation	R1429062
Leveraging emotion-behavior pathways to support environmental behavior change	R1429080
Optimizing motor-timing decision via adaptive risk-return control	R1429099
Reliability of Moral Decision Making: Evidence from the Trolley Dilemma	R1429111
Promoting erroneous divergent opinions increases the wisdom of crowds	R1429122
Carbohydrate-electrolyte ingestion enhances cognitive performance during a cross-country mountain biking race	R1429130
Baccarat gamblers follow trends rather than adhere to the gambler's fallacy: Analyses of field data from a casino	R1429143
Influences of familiarity and recollection on value-based decisionmaking	R1429158
The impact of pandemic-related worry on cognitive functioning and risk-taking Authors	R1429174
The hype is over-hyped: An experimental evaluation of how mindfulness hype and the uncertainty of programme benefits impact participation	R1429192
Psychopathic Traits and Utilitarian Moral Judgment Revisited	R1429208
Boredom proneness predicts self-assessed decision errors in sports but is unrelated to risk taking in general	R1429224
Biased or noisy? Motivational biases and decision noise across development	R1429237
Mixed-Effects Regression Weights for Advice Taking and Related Phenomena of Information Sampling and Utilization	R1429255
Similar functional networks predict performance in both perceptual and value-based decision tasks	R1429264
Extreme outcomes accentuate overweighting of low probabilities and underweighting of high probabilities in experience-based choice Authors and Affiliations	R1429277
Rationally blind? Rationality polarizes policy support for color-blindness versus multiculturalism	R1429291
TRAIT AMBIVALENCE AND ATTRIBUTION BIASES	R1429301
Gaze-dependent evidence accumulation predicts multi-alternative risky choice behaviour	R1429315
Superior social cognitive abilities in childhood are associated with better reward-seeking strategies in adolescence Evidence for a Social-Motivational Flexibility Model	R1429323
Implicit Bias Measurement with Finger Tracking: Going Beyond Reaction Time to Assess IAT Preferences	R1429335
Making a good career choice: A decision-analytical intervention to enhance high school students' proactive decision-making and career choice self-efficacy	R1429347
Confidence reports during perceptual decision making dissociate from changes in subjective experience	R1429361
Negative self-referential processing is associated with genetic variation in the serotonin transporter-linked polymorphic region (5-HTTLPR): Evidence from two independent studies	R1429372
How Do Emotions Affect Decision Making?	R1429386
Deep latent variable joint cognitive modeling of neural signals and human behavior	R1429400
Discrepancies in the Definition and Measurement of Interoception: A Comprehensive Discussion and Suggested Ways Forward	R1429419
Mistaking opposition for autonomy: psychophysical studies on detecting choice bias	R1429436
Great Minds Do Not Think Alike: Philosophers' Views Predicted by Reflection, Education, Personality, And Other Demographic Differences	R1429448
Falling for phishing attempts: An investigation of individual differences that are associated with behavior in a naturalistic phishing simulation	R1429465
How to Help Clients Make Effective Decisions About Romantic Relationships: A Systematic Review	R1429482
Beyond Lotteries: Affect Guides and Modulates Nonmonetary Risky Choice	R1429499
Consequences of poverty on economic decision-making: Assessing the verisimilitude of the cognitive mechanism	R1429512
Structure in the noise: understanding temporal variability in perceptual decision-making	R1429528
Measuring individual differences in the depth of planning	R1429538
Is Loss Aversion Context Specific? Theory and Evidence from an Experiment with Decoys	R1429544
Running head: ACTUAL AND PERCEIVED CONCERN FOR FUTURE GENERATIONS Americans Underestimate National Levels of Concern for Future Generations: Evidence Across Collective, Governmental and Moral Considerations	R1429552
How reputation does (and does not) drive people to punish without looking	R1429567
Exploring profiles of hormone exposure: Associations with cognition in a population-based cohort of early adolescents	R1429585
lab -Shiv Patel, Jeffrey Riley, and Xin Song for their help during data collection. We would like to extend a special thanks to our lab manager, Zuzanna Tajchman, whose help in preparing the lab for the fair as well as participating in data collection was invaluable. Funding for this project and the staff who worked on it came from the support of the Engdahl Family Research Fund in	R1429596
Comparisons as Predictors of People's Beliefs about the Importance of Changing Their Health Behaviors	R1429609
Running head: EFFECT OF MEMORABILITY ON CHOICE	R1429625
Mapping the mental space of emotional concepts through kinematic measures of decision uncertainty	R1429641
NON-PEER-REVIEWED PREPRINT CURRENTLY UNDER REVIEW Risky-choice framing and rational decision-making	R1429661
Process-symptom-bridges in psychotherapy: an idiographic network approach	R1429677
Running head: NEURAL DYNAMICS OF CATEGORY DECISIONS	R1429688
Metacontrol of decision-making strategies in human aging	R1429704
Human-like Task Adaptation in Artificial Agents with 'What' and 'Where' Representations	R1429723
Large Language Model (LLM) Algorithms in Reshaping Decision-Making and Cognitive Biases in the AI-Leading World: An Experimental Study	R1429733
Metacognitive sensitivity: the key to calibrating trust and optimal decision-making with AI	R1429746
Dissociation of the sources of the risk-seeking bias in motor decisionmaking based on the subjective-objective relationship in riskattitudes	R1429759
The Semiotics of the Message and the Messenger: How Non-Verbal Communication Affects Fairness Perception	R1429772
Probabilistic models of delay discounting: improving plausibility and performance	R1429784
Title: Effects of adult age and functioning of the locus coeruleus norepinephrinergic system on reward-based learning Abbreviated title: Norepinephrine with age in reward-based learning	R1429800
Confidence and metacognition	R1429814
Why use predictive processing to explain psychopathology? The case of anorexia nervosa	R1429831
Resting-state Functional Connectivity for Major Depressive Disorder Using Electroencephalography: A Deep Learning Approach	R1429842
Cognitive Mechanisms of Subjective Value in Multi-Attribute Pricing	R1429853
Cognitive effort-based decision-making across experimental and daily life indices in younger and older adults	R1429870
A COIN FLIP REDUCES INFORMATION NEED IN DECISION-MAKING	R1429888
Computational mechanisms underlying the emergence of theory of mind in children	R1429904
Possible Futures for the Psychological Network Approach: Agenda for Clinical Scientists	R1429920
Reflection-philosophy order effects and correlations across samples	R1429935
Demand Avoidance in Risky Choice	R1429949
Comparative inspiration: From puzzles with pigeons to novel discoveries with humans in risky choice	R1429966
On the specifics of valuing effort: a developmental and a formalized perspective on preferences for cognitive and physical effort	R1429981
Contextuality and context-sensitivity in probabilistic models of cognition	R1429994
Is financial literacy enough to explain investment decisions? Understanding the role of psychological characteristics	R1430006
Similar computational noise for perceptual decision making with confidence, expectation, and reward	R1430020
Affective Forces and the Structure of Interaction: A Telotopic Model of Negentropic Organization	R1430039
The DARC Toolbox: automated, flexible, and efficient delayed and risky choice experiments using Bayesian adaptive design *	R1430055
Measuring simultaneous automatic product appraisals: Introduction and examination of the Implicit Attribute Classification Task	R1430067
Content Differences in LORs 1 Is there Bias in Alternatives to Standardized Tests? An Investigation into Letters of Recommendation	R1430077
How agency shapes social preferences: Using mouse-tracking to reveal changes in cognitive conflict	R1430096
Linear integration and lexicographic models of choice: A cue weight learning perspective	R1430109
Bayesian observational learning of other's risk attitude: Investigating the role of inferential uncertainty in the approximate delta rule social inferences	R1430121
The limits of learning: Exploration, generalization, and the development of learning traps	R1430135
Teaching Cognitive Biases and Psychology in Kerala's Schools to Improve Civic Sense and Mental Health	R1430146
Motor Sequencing Learning from Dance Step: A whole-body version of the Discrete Sequence Production Task	R1430158
Family favoring effects across intent and outcome-based moral judgments and decisions	R1430173
Neuroscience and climate action: intersecting pathways for brain and planetary health	R1430185
Diffusion Theory of the Antipodal "Shadow" Mode in Continuous-Outcome, Coherent-Motion Decisions	R1430204
Re-thinking the fixed-criterion model of perceptual decision-making	R1430219
The Temporal Dynamics of Self-Control	R1430231
Need for cognition is associated with a preference for higher task load in effort discounting	R1430241
Visual Memory for Natural Scenes	R1430262
Using Icon Arrays to Communicate Gambling Information Reduces the Appeal of Scratch Card Games	R1430280
A data-driven approach exploring the entrepreneurial-managerial spectrum	R1430300
THE MEDIAL FRONTAL CORTEX, PERFORMANCE MONITORING, COGNITIVE CONTROL, AND DECISION MAKING	R1430319
THE COGNITIVE MECHANISMS UNDERLYING GAZE CUEING 1 Uncovering the Cognitive Mechanisms Underlying the Gaze Cueing Effect	R1430333
Title: Toward an Integrative Perspective on the Neural Mechanisms Underlying Persistent	R1430346
Running head: SOCIAL DECISION MAKING ACROSS CONTEXTS	R1430359
Trait Somatic Anxiety is Associated With Reduced Directed Exploration and Underestimation of Uncertainty	R1430371
Classification: SOCIAL SCIENCES, Psychological and Cognitive Sciences	R1430383
Does default organ donation registration compromise autonomous choice? Public responses to a new donor registration system	R1430397
How Forgetting Aids Medical Diagnostic Decision Making Author names and affiliation	R1430411
Choosing to Lie: Strategic and Pathological Deception	R1430427
EXPLANATORY POWER AS A SUBSTITUTE FOR STATISTICAL REASONING	R1430443
Journal of Experimental Social Psychology Computational and Motivational Mechanisms of Human Social Decision Making Involving Close Others	R1430456
Bored by bothering? A cost-value approach to pandemic boredom	R1430465
A common alteration in effort-based decision-making in apathy, anhedonia, and late circadian rhythm	R1430476
Switching Tracks? Towards a Multidimensional Model of Utilitarian Psychology	R1430492
Uncertainty about the impact of social decisions increases prosocial behavior	R1430507
"They don't know better than I do": People are reluctant to rely on the wisdom of crowds in individual decision making	R1430521
PARADOX OF CHOICE, HAPPINESS, AND DEPRESSION IN CONTEXT OF PERSONALITY AND SELF-RUMINATION The way of making choices: maximizing and satisficing and its relationship to wellbeing, personality, and self-rumination	R1430539
How Goals Erase Framing Effects in Risky Decision Making	R1430559
Do adolescents always take more risks than adults? A within-subjects developmental study of context effects on decision making and processing	R1430571
Variability in Complex Constructs: Inferring Risk Preference and Temporal Discounting	R1430584
Negative affective traits and the discrepancy between perceived and logged smartphone behavior: A response surface analysis	R1430593
EMOTIONAL LEARNING DYNAMICS IN MDD	R1430606
A Brief Anatomical Sketch of Human Ventromedial Prefrontal Cortex	R1430619
Naturally disengaging control to reveal habits	R1430631
Speeded Decision-making	R1430644
MORAL DECISION-MAKING SCALES	R1430657
Using Gastrointestinal Distress Reports to Predict Youth Anxiety Risk: Implications for Mental Health Literacy and Community Care	R1430673
Virtuous Vehicles: Identifying the Values Profiles of Human Drivers as a Basis for Programming Virtuous Decision-Making in Self-driving Cars	R1430687
Decision-Making in Sharing Personal Information of Others: An Empirical Investigation	R1430699
THE EFFECTS OF RESOURCE CUES ON DELAY DISCOUNTING	R1430707
Exploring the Potential of Online Webcam-based Eye Tracking in Decision-Making Research and Influence Factors on Data Quality	R1430722
Combining neurophysiological and psychological indicators to understand individual and team cognition and decision-making	R1430744
Inverting cognitive models with neural networks to infer preferences from fixations	R1430764
Impaired Goal-Directed Planning in Transdiagnostic Compulsivity is Explained by Uncertainty About Learned Task Structure	R1430781
This paper is accepted for publication. Please cite as	R1430795
Computationally-defined markers of uncertainty aversion predict trajectories of perceived threat and anxiety during a global pandemic	R1430811
The adventure of running experiments with teenagers *	R1430828
Algorithmic Gender Bias: Investigating Perceptions of Discrimination in Automated Decision-Making	R1430842
The presence of irrelevant alternatives paradoxically increases confidence in perceptual decisions	R1430855
Computational modeling of Choice-Induced Preference Change: A Reinforcement-Learning-based approach	R1430867
TITLE In the end, it is the word that remains: Communicating bad news in pediatric oncology AUTHORS	R1430886
An evidence accumulation model of perceptual discrimination with naturalistic stimuli	R1430904
Title: Anxiety may alter the role of fronto-striatal circuitry in adolescent risky decision-making Running Title: Neural bases of anxiety and risk-taking in adolescents	R1430914
Uncertainty in learning, choice and visual fixation	R1430927
Choice blindness and choice-induced preference change in groups	R1430940
Mouse-tracking: A practical guide to implementation and analysis	R1430959
Running head: STRUCTURED PRIORS IN HUMAN FORECASTING	R1430973
Information processing under versus under punishment	R1430982
RISKY DECISION MAKING IN AFFECTIVE DISTRESS	R1430995
Title: The interplay between experimental heat pain and non-invasive stimulation of the medial prefrontal cortex on reinforcement learning with manipulated outcome controllability Running title: Effects of pain on reinforcement learning	R1431008
